Ticker,Filing Fiscal Year,Filing Fiscal Period,Period Type,Start Date,End Date,Filing Date,Form,Metric,XBRL Tag,Value,Unit,Accession,Frame
AAPL,2018,Q1,Quarter,2017-10-01,2017-12-30,2018-02-02,10-Q,Operating Income,OperatingIncomeLoss,26274000000,USD,0000320193-18-000007,
AAPL,2018,Q1,Quarter,2017-10-01,2017-12-30,2018-02-02,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,27030000000,USD,0000320193-18-000007,
AAPL,2018,Q1,Quarter,2017-10-01,2017-12-30,2018-02-02,10-Q,R&D,ResearchAndDevelopmentExpense,3407000000,USD,0000320193-18-000007,
AAPL,2018,Q1,Quarter,2017-10-01,2017-12-30,2018-02-02,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,4231000000,USD,0000320193-18-000007,
AAPL,2018,Q1,Instant,,2017-12-30,2018-02-02,10-Q,Stockholders Equity,StockholdersEquity,140199000000,USD,0000320193-18-000007,
AAPL,2018,Q1,Instant,,2017-12-30,2018-02-02,10-Q,Total Assets,Assets,406794000000,USD,0000320193-18-000007,CY2017Q4I
AAPL,2018,Q1,Instant,,2017-12-30,2018-02-02,10-Q,Total Liabilities,Liabilities,266595000000,USD,0000320193-18-000007,CY2017Q4I
AAPL,2018,Q2,Instant,,2016-09-24,2018-05-02,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,20484000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Instant,,2017-04-01,2018-05-02,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,15157000000,USD,0000320193-18-000070,CY2017Q1I
AAPL,2018,Q2,YTD,2016-09-25,2017-04-01,2018-05-02,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,80480000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Quarter,2017-01-01,2017-04-01,2018-05-02,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,32305000000,USD,0000320193-18-000070,CY2017Q1
AAPL,2018,Q2,YTD,2016-09-25,2017-04-01,2018-05-02,10-Q,Gross Profit,GrossProfit,50767000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Quarter,2017-01-01,2017-04-01,2018-05-02,10-Q,Gross Profit,GrossProfit,20591000000,USD,0000320193-18-000070,
AAPL,2018,Q2,YTD,2016-09-25,2017-04-01,2018-05-02,10-Q,Income Tax,IncomeTaxExpenseBenefit,9944000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Quarter,2017-01-01,2017-04-01,2018-05-02,10-Q,Income Tax,IncomeTaxExpenseBenefit,3655000000,USD,0000320193-18-000070,CY2017Q1
AAPL,2018,Q2,YTD,2016-09-25,2017-04-01,2018-05-02,10-Q,Net Income,NetIncomeLoss,28920000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Quarter,2017-01-01,2017-04-01,2018-05-02,10-Q,Net Income,NetIncomeLoss,11029000000,USD,0000320193-18-000070,
AAPL,2018,Q2,YTD,2016-09-25,2017-04-01,2018-05-02,10-Q,Operating Income,OperatingIncomeLoss,37456000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Quarter,2017-01-01,2017-04-01,2018-05-02,10-Q,Operating Income,OperatingIncomeLoss,14097000000,USD,0000320193-18-000070,CY2017Q1
AAPL,2018,Q2,YTD,2016-09-25,2017-04-01,2018-05-02,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,38864000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Quarter,2017-01-01,2017-04-01,2018-05-02,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,14684000000,USD,0000320193-18-000070,CY2017Q1
AAPL,2018,Q2,YTD,2016-09-25,2017-04-01,2018-05-02,10-Q,R&D,ResearchAndDevelopmentExpense,5647000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Quarter,2017-01-01,2017-04-01,2018-05-02,10-Q,R&D,ResearchAndDevelopmentExpense,2776000000,USD,0000320193-18-000070,CY2017Q1
AAPL,2018,Q2,YTD,2016-09-25,2017-04-01,2018-05-02,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,7664000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Quarter,2017-01-01,2017-04-01,2018-05-02,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,3718000000,USD,0000320193-18-000070,CY2017Q1
AAPL,2018,Q2,Instant,,2017-09-30,2018-05-02,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,20289000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Instant,,2017-09-30,2018-05-02,10-Q,Stockholders Equity,StockholdersEquity,134047000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Instant,,2017-09-30,2018-05-02,10-Q,Total Assets,Assets,375319000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Instant,,2017-09-30,2018-05-02,10-Q,Total Liabilities,Liabilities,241272000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Instant,,2018-03-31,2018-05-02,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,45059000000,USD,0000320193-18-000070,CY2018Q1I
AAPL,2018,Q2,YTD,2017-10-01,2018-03-31,2018-05-02,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,92096000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Quarter,2017-12-31,2018-03-31,2018-05-02,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,37715000000,USD,0000320193-18-000070,
AAPL,2018,Q2,YTD,2017-10-01,2018-03-31,2018-05-02,10-Q,Gross Profit,GrossProfit,57334000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Quarter,2017-12-31,2018-03-31,2018-05-02,10-Q,Gross Profit,GrossProfit,23422000000,USD,0000320193-18-000070,
AAPL,2018,Q2,YTD,2017-10-01,2018-03-31,2018-05-02,10-Q,Income Tax,IncomeTaxExpenseBenefit,9311000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Quarter,2017-12-31,2018-03-31,2018-05-02,10-Q,Income Tax,IncomeTaxExpenseBenefit,2346000000,USD,0000320193-18-000070,
AAPL,2018,Q2,YTD,2017-10-01,2018-03-31,2018-05-02,10-Q,Net Income,NetIncomeLoss,33887000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Quarter,2017-12-31,2018-03-31,2018-05-02,10-Q,Net Income,NetIncomeLoss,13822000000,USD,0000320193-18-000070,
AAPL,2018,Q2,YTD,2017-10-01,2018-03-31,2018-05-02,10-Q,Operating Income,OperatingIncomeLoss,42168000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Quarter,2017-12-31,2018-03-31,2018-05-02,10-Q,Operating Income,OperatingIncomeLoss,15894000000,USD,0000320193-18-000070,
AAPL,2018,Q2,YTD,2017-10-01,2018-03-31,2018-05-02,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43198000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Quarter,2017-12-31,2018-03-31,2018-05-02,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,16168000000,USD,0000320193-18-000070,
AAPL,2018,Q2,YTD,2017-10-01,2018-03-31,2018-05-02,10-Q,R&D,ResearchAndDevelopmentExpense,6785000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Quarter,2017-12-31,2018-03-31,2018-05-02,10-Q,R&D,ResearchAndDevelopmentExpense,3378000000,USD,0000320193-18-000070,
AAPL,2018,Q2,YTD,2017-10-01,2018-03-31,2018-05-02,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,8381000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Quarter,2017-12-31,2018-03-31,2018-05-02,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,4150000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Instant,,2018-03-31,2018-05-02,10-Q,Stockholders Equity,StockholdersEquity,126878000000,USD,0000320193-18-000070,
AAPL,2018,Q2,Instant,,2018-03-31,2018-05-02,10-Q,Total Assets,Assets,367502000000,USD,0000320193-18-000070,CY2018Q1I
AAPL,2018,Q2,Instant,,2018-03-31,2018-05-02,10-Q,Total Liabilities,Liabilities,240624000000,USD,0000320193-18-000070,CY2018Q1I
AAPL,2018,Q3,Instant,,2016-09-24,2018-08-01,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,20484000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Instant,,2017-07-01,2018-08-01,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,18571000000,USD,0000320193-18-000100,CY2017Q2I
AAPL,2018,Q3,Annual,2016-09-25,2017-07-01,2018-08-01,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,108400000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Quarter,2017-04-02,2017-07-01,2018-08-01,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,27920000000,USD,0000320193-18-000100,CY2017Q2
AAPL,2018,Q3,Annual,2016-09-25,2017-07-01,2018-08-01,10-Q,Gross Profit,GrossProfit,68255000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Quarter,2017-04-02,2017-07-01,2018-08-01,10-Q,Gross Profit,GrossProfit,17488000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Annual,2016-09-25,2017-07-01,2018-08-01,10-Q,Income Tax,IncomeTaxExpenseBenefit,12535000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Quarter,2017-04-02,2017-07-01,2018-08-01,10-Q,Income Tax,IncomeTaxExpenseBenefit,2591000000,USD,0000320193-18-000100,CY2017Q2
AAPL,2018,Q3,Annual,2016-09-25,2017-07-01,2018-08-01,10-Q,Net Income,NetIncomeLoss,37637000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Quarter,2017-04-02,2017-07-01,2018-08-01,10-Q,Net Income,NetIncomeLoss,8717000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Annual,2016-09-25,2017-07-01,2018-08-01,10-Q,Operating Income,OperatingIncomeLoss,48224000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Quarter,2017-04-02,2017-07-01,2018-08-01,10-Q,Operating Income,OperatingIncomeLoss,10768000000,USD,0000320193-18-000100,CY2017Q2
AAPL,2018,Q3,Annual,2016-09-25,2017-07-01,2018-08-01,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,50172000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Quarter,2017-04-02,2017-07-01,2018-08-01,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,11308000000,USD,0000320193-18-000100,CY2017Q2
AAPL,2018,Q3,Annual,2016-09-25,2017-07-01,2018-08-01,10-Q,R&D,ResearchAndDevelopmentExpense,8584000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Quarter,2017-04-02,2017-07-01,2018-08-01,10-Q,R&D,ResearchAndDevelopmentExpense,2937000000,USD,0000320193-18-000100,CY2017Q2
AAPL,2018,Q3,Annual,2016-09-25,2017-07-01,2018-08-01,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,11447000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Quarter,2017-04-02,2017-07-01,2018-08-01,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,3783000000,USD,0000320193-18-000100,CY2017Q2
AAPL,2018,Q3,Instant,,2017-09-30,2018-08-01,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,20289000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Instant,,2017-09-30,2018-08-01,10-Q,Stockholders Equity,StockholdersEquity,134047000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Instant,,2017-09-30,2018-08-01,10-Q,Total Assets,Assets,375319000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Instant,,2017-09-30,2018-08-01,10-Q,Total Liabilities,Liabilities,241272000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Instant,,2018-06-30,2018-08-01,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,31971000000,USD,0000320193-18-000100,CY2018Q2I
AAPL,2018,Q3,Annual,2017-10-01,2018-06-30,2018-08-01,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,124940000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Quarter,2018-04-01,2018-06-30,2018-08-01,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,32844000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Annual,2017-10-01,2018-06-30,2018-08-01,10-Q,Gross Profit,GrossProfit,77755000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Quarter,2018-04-01,2018-06-30,2018-08-01,10-Q,Gross Profit,GrossProfit,20421000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Annual,2017-10-01,2018-06-30,2018-08-01,10-Q,Income Tax,IncomeTaxExpenseBenefit,11076000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Quarter,2018-04-01,2018-06-30,2018-08-01,10-Q,Income Tax,IncomeTaxExpenseBenefit,1765000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Annual,2017-10-01,2018-06-30,2018-08-01,10-Q,Net Income,NetIncomeLoss,45406000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Quarter,2018-04-01,2018-06-30,2018-08-01,10-Q,Net Income,NetIncomeLoss,11519000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Annual,2017-10-01,2018-06-30,2018-08-01,10-Q,Operating Income,OperatingIncomeLoss,54780000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Quarter,2018-04-01,2018-06-30,2018-08-01,10-Q,Operating Income,OperatingIncomeLoss,12612000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Annual,2017-10-01,2018-06-30,2018-08-01,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,56482000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Quarter,2018-04-01,2018-06-30,2018-08-01,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,13284000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Annual,2017-10-01,2018-06-30,2018-08-01,10-Q,R&D,ResearchAndDevelopmentExpense,10486000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Quarter,2018-04-01,2018-06-30,2018-08-01,10-Q,R&D,ResearchAndDevelopmentExpense,3701000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Annual,2017-10-01,2018-06-30,2018-08-01,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,12489000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Quarter,2018-04-01,2018-06-30,2018-08-01,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,4108000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Instant,,2018-06-30,2018-08-01,10-Q,Stockholders Equity,StockholdersEquity,114949000000,USD,0000320193-18-000100,
AAPL,2018,Q3,Instant,,2018-06-30,2018-08-01,10-Q,Total Assets,Assets,349197000000,USD,0000320193-18-000100,CY2018Q2I
AAPL,2018,Q3,Instant,,2018-06-30,2018-08-01,10-Q,Total Liabilities,Liabilities,234248000000,USD,0000320193-18-000100,CY2018Q2I
AAPL,2019,FY,Instant,,2016-09-24,2019-10-31,10-K,Stockholders Equity,StockholdersEquity,128249000000,USD,0000320193-19-000119,CY2016Q3I
AAPL,2019,FY,Annual,2016-09-25,2017-09-30,2019-10-31,10-K,Cost of Revenue,CostOfGoodsAndServicesSold,141048000000,USD,0000320193-19-000119,CY2017
AAPL,2019,FY,Annual,2016-09-25,2017-09-30,2019-10-31,10-K,Gross Profit,GrossProfit,88186000000,USD,0000320193-19-000119,CY2017
AAPL,2019,FY,Annual,2016-09-25,2017-09-30,2019-10-31,10-K,Income Tax,IncomeTaxExpenseBenefit,15738000000,USD,0000320193-19-000119,CY2017
AAPL,2019,FY,Annual,2016-09-25,2017-09-30,2019-10-31,10-K,Net Income,NetIncomeLoss,48351000000,USD,0000320193-19-000119,CY2017
AAPL,2019,FY,Annual,2016-09-25,2017-09-30,2019-10-31,10-K,Operating Income,OperatingIncomeLoss,61344000000,USD,0000320193-19-000119,CY2017
AAPL,2019,FY,Annual,2016-09-25,2017-09-30,2019-10-31,10-K,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,64089000000,USD,0000320193-19-000119,CY2017
AAPL,2019,FY,Annual,2016-09-25,2017-09-30,2019-10-31,10-K,R&D,ResearchAndDevelopmentExpense,11581000000,USD,0000320193-19-000119,CY2017
AAPL,2019,FY,Annual,2016-09-25,2017-09-30,2019-10-31,10-K,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,229234000000,USD,0000320193-19-000119,CY2017
AAPL,2019,FY,Annual,2016-09-25,2017-09-30,2019-10-31,10-K,SG&A,SellingGeneralAndAdministrativeExpense,15261000000,USD,0000320193-19-000119,CY2017
AAPL,2019,FY,Instant,,2017-09-30,2019-10-31,10-K,Stockholders Equity,StockholdersEquity,134047000000,USD,0000320193-19-000119,
AAPL,2019,FY,Quarter,2017-10-01,2017-12-30,2019-10-31,10-K,Gross Profit,GrossProfit,33912000000,USD,0000320193-19-000119,CY2017Q4
AAPL,2019,FY,Quarter,2017-10-01,2017-12-30,2019-10-31,10-K,Net Income,NetIncomeLoss,20065000000,USD,0000320193-19-000119,CY2017Q4
AAPL,2019,FY,Quarter,2017-10-01,2017-12-30,2019-10-31,10-K,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,88293000000,USD,0000320193-19-000119,CY2017Q4
AAPL,2019,FY,Quarter,2017-12-31,2018-03-31,2019-10-31,10-K,Gross Profit,GrossProfit,23422000000,USD,0000320193-19-000119,CY2018Q1
AAPL,2019,FY,Quarter,2017-12-31,2018-03-31,2019-10-31,10-K,Net Income,NetIncomeLoss,13822000000,USD,0000320193-19-000119,CY2018Q1
AAPL,2019,FY,Quarter,2017-12-31,2018-03-31,2019-10-31,10-K,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,61137000000,USD,0000320193-19-000119,CY2018Q1
AAPL,2019,FY,Quarter,2018-04-01,2018-06-30,2019-10-31,10-K,Gross Profit,GrossProfit,20421000000,USD,0000320193-19-000119,CY2018Q2
AAPL,2019,FY,Quarter,2018-04-01,2018-06-30,2019-10-31,10-K,Net Income,NetIncomeLoss,11519000000,USD,0000320193-19-000119,CY2018Q2
AAPL,2019,FY,Quarter,2018-04-01,2018-06-30,2019-10-31,10-K,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,53265000000,USD,0000320193-19-000119,CY2018Q2
AAPL,2019,FY,Instant,,2018-09-29,2019-10-31,10-K,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,25913000000,USD,0000320193-19-000119,CY2018Q3I
AAPL,2019,FY,Annual,2017-10-01,2018-09-29,2019-10-31,10-K,Cost of Revenue,CostOfGoodsAndServicesSold,163756000000,USD,0000320193-19-000119,
AAPL,2019,FY,Annual,2017-10-01,2018-09-29,2019-10-31,10-K,Gross Profit,GrossProfit,101839000000,USD,0000320193-19-000119,
AAPL,2019,FY,Quarter,2018-07-01,2018-09-29,2019-10-31,10-K,Gross Profit,GrossProfit,24084000000,USD,0000320193-19-000119,CY2018Q3
AAPL,2019,FY,Annual,2017-10-01,2018-09-29,2019-10-31,10-K,Income Tax,IncomeTaxExpenseBenefit,13372000000,USD,0000320193-19-000119,
AAPL,2019,FY,Annual,2017-10-01,2018-09-29,2019-10-31,10-K,Net Income,NetIncomeLoss,59531000000,USD,0000320193-19-000119,
AAPL,2019,FY,Quarter,2018-07-01,2018-09-29,2019-10-31,10-K,Net Income,NetIncomeLoss,14125000000,USD,0000320193-19-000119,CY2018Q3
AAPL,2019,FY,Annual,2017-10-01,2018-09-29,2019-10-31,10-K,Operating Income,OperatingIncomeLoss,70898000000,USD,0000320193-19-000119,
AAPL,2019,FY,Annual,2017-10-01,2018-09-29,2019-10-31,10-K,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,72903000000,USD,0000320193-19-000119,
AAPL,2019,FY,Annual,2017-10-01,2018-09-29,2019-10-31,10-K,R&D,ResearchAndDevelopmentExpense,14236000000,USD,0000320193-19-000119,
AAPL,2019,FY,Annual,2017-10-01,2018-09-29,2019-10-31,10-K,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,265595000000,USD,0000320193-19-000119,
AAPL,2019,FY,Quarter,2018-07-01,2018-09-29,2019-10-31,10-K,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,62900000000,USD,0000320193-19-000119,CY2018Q3
AAPL,2019,FY,Annual,2017-10-01,2018-09-29,2019-10-31,10-K,SG&A,SellingGeneralAndAdministrativeExpense,16705000000,USD,0000320193-19-000119,
AAPL,2019,FY,Instant,,2018-09-29,2019-10-31,10-K,Stockholders Equity,StockholdersEquity,107147000000,USD,0000320193-19-000119,
AAPL,2019,FY,Instant,,2018-09-29,2019-10-31,10-K,Total Assets,Assets,365725000000,USD,0000320193-19-000119,CY2018Q3I
AAPL,2019,FY,Instant,,2018-09-29,2019-10-31,10-K,Total Liabilities,Liabilities,258578000000,USD,0000320193-19-000119,CY2018Q3I
AAPL,2019,FY,Quarter,2018-09-30,2018-12-29,2019-10-31,10-K,Gross Profit,GrossProfit,32031000000,USD,0000320193-19-000119,
AAPL,2019,FY,Quarter,2018-09-30,2018-12-29,2019-10-31,10-K,Net Income,NetIncomeLoss,19965000000,USD,0000320193-19-000119,
AAPL,2019,FY,Quarter,2018-09-30,2018-12-29,2019-10-31,10-K,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,84310000000,USD,0000320193-19-000119,
AAPL,2019,FY,Quarter,2018-12-30,2019-03-30,2019-10-31,10-K,Gross Profit,GrossProfit,21821000000,USD,0000320193-19-000119,
AAPL,2019,FY,Quarter,2018-12-30,2019-03-30,2019-10-31,10-K,Net Income,NetIncomeLoss,11561000000,USD,0000320193-19-000119,
AAPL,2019,FY,Quarter,2018-12-30,2019-03-30,2019-10-31,10-K,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,58015000000,USD,0000320193-19-000119,
AAPL,2019,FY,Quarter,2019-03-31,2019-06-29,2019-10-31,10-K,Gross Profit,GrossProfit,20227000000,USD,0000320193-19-000119,
AAPL,2019,FY,Quarter,2019-03-31,2019-06-29,2019-10-31,10-K,Net Income,NetIncomeLoss,10044000000,USD,0000320193-19-000119,
AAPL,2019,FY,Quarter,2019-03-31,2019-06-29,2019-10-31,10-K,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,53809000000,USD,0000320193-19-000119,
AAPL,2019,FY,Instant,,2019-09-28,2019-10-31,10-K,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,48844000000,USD,0000320193-19-000119,
AAPL,2019,FY,Annual,2018-09-30,2019-09-28,2019-10-31,10-K,Cost of Revenue,CostOfGoodsAndServicesSold,161782000000,USD,0000320193-19-000119,
AAPL,2019,FY,Annual,2018-09-30,2019-09-28,2019-10-31,10-K,Gross Profit,GrossProfit,98392000000,USD,0000320193-19-000119,
AAPL,2019,FY,Quarter,2019-06-30,2019-09-28,2019-10-31,10-K,Gross Profit,GrossProfit,24313000000,USD,0000320193-19-000119,
AAPL,2019,FY,Annual,2018-09-30,2019-09-28,2019-10-31,10-K,Income Tax,IncomeTaxExpenseBenefit,10481000000,USD,0000320193-19-000119,
AAPL,2019,FY,Annual,2018-09-30,2019-09-28,2019-10-31,10-K,Net Income,NetIncomeLoss,55256000000,USD,0000320193-19-000119,
AAPL,2019,FY,Quarter,2019-06-30,2019-09-28,2019-10-31,10-K,Net Income,NetIncomeLoss,13686000000,USD,0000320193-19-000119,
AAPL,2019,FY,Annual,2018-09-30,2019-09-28,2019-10-31,10-K,Operating Income,OperatingIncomeLoss,63930000000,USD,0000320193-19-000119,
AAPL,2019,FY,Annual,2018-09-30,2019-09-28,2019-10-31,10-K,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,65737000000,USD,0000320193-19-000119,
AAPL,2019,FY,Annual,2018-09-30,2019-09-28,2019-10-31,10-K,R&D,ResearchAndDevelopmentExpense,16217000000,USD,0000320193-19-000119,
AAPL,2019,FY,Annual,2018-09-30,2019-09-28,2019-10-31,10-K,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,260174000000,USD,0000320193-19-000119,
AAPL,2019,FY,Quarter,2019-06-30,2019-09-28,2019-10-31,10-K,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,64040000000,USD,0000320193-19-000119,
AAPL,2019,FY,Annual,2018-09-30,2019-09-28,2019-10-31,10-K,SG&A,SellingGeneralAndAdministrativeExpense,18245000000,USD,0000320193-19-000119,
AAPL,2019,FY,Instant,,2019-09-28,2019-10-31,10-K,Stockholders Equity,StockholdersEquity,90488000000,USD,0000320193-19-000119,
AAPL,2019,FY,Instant,,2019-09-28,2019-10-31,10-K,Total Assets,Assets,338516000000,USD,0000320193-19-000119,
AAPL,2019,FY,Instant,,2019-09-28,2019-10-31,10-K,Total Liabilities,Liabilities,248028000000,USD,0000320193-19-000119,
AAPL,2019,Q1,Instant,,2017-09-30,2019-01-30,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,20289000000,USD,0000320193-19-000010,CY2017Q3I
AAPL,2019,Q1,Instant,,2017-09-30,2019-01-30,10-Q,Stockholders Equity,StockholdersEquity,134047000000,USD,0000320193-19-000010,
AAPL,2019,Q1,Instant,,2017-12-30,2019-01-30,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,27491000000,USD,0000320193-19-000010,CY2017Q4I
AAPL,2019,Q1,Quarter,2017-10-01,2017-12-30,2019-01-30,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,54381000000,USD,0000320193-19-000010,CY2017Q4
AAPL,2019,Q1,Quarter,2017-10-01,2017-12-30,2019-01-30,10-Q,Gross Profit,GrossProfit,33912000000,USD,0000320193-19-000010,
AAPL,2019,Q1,Quarter,2017-10-01,2017-12-30,2019-01-30,10-Q,Income Tax,IncomeTaxExpenseBenefit,6965000000,USD,0000320193-19-000010,CY2017Q4
AAPL,2019,Q1,Quarter,2017-10-01,2017-12-30,2019-01-30,10-Q,Net Income,NetIncomeLoss,20065000000,USD,0000320193-19-000010,
AAPL,2019,Q1,Quarter,2017-10-01,2017-12-30,2019-01-30,10-Q,Operating Income,OperatingIncomeLoss,26274000000,USD,0000320193-19-000010,CY2017Q4
AAPL,2019,Q1,Quarter,2017-10-01,2017-12-30,2019-01-30,10-Q,Pre-Tax Income,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,27030000000,USD,0000320193-19-000010,CY2017Q4
AAPL,2019,Q1,Quarter,2017-10-01,2017-12-30,2019-01-30,10-Q,R&D,ResearchAndDevelopmentExpense,3407000000,USD,0000320193-19-000010,CY2017Q4
AAPL,2019,Q1,Quarter,2017-10-01,2017-12-30,2019-01-30,10-Q,Revenue,RevenueFromContractWithCustomerExcludingAssessedTax,88293000000,USD,0000320193-19-000010,
AAPL,2019,Q1,Quarter,2017-10-01,2017-12-30,2019-01-30,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,4231000000,USD,0000320193-19-000010,CY2017Q4
